loss,acc,lr
0.00013498312910087407,1.0,9.999999747378752e-05
0.0001348972728010267,1.0,9.999999747378752e-05
0.00013481381756719202,1.0,9.999999747378752e-05
0.0001347303477814421,1.0,9.999999747378752e-05
0.00013464689254760742,1.0,9.999999747378752e-05
0.00013455745647661388,1.0,9.999999747378752e-05
0.0001344751799479127,1.0,9.999999747378752e-05
0.00013439171016216278,1.0,9.999999747378752e-05
0.00013429633690975606,1.0,9.999999747378752e-05
0.00013421644689515233,1.0,9.999999747378752e-05
0.0001341365568805486,1.0,9.999999747378752e-05
0.000134048328618519,1.0,9.999999747378752e-05
0.00013396605208981782,1.0,9.999999747378752e-05
0.000133877809275873,1.0,9.999999747378752e-05
0.0001337979338131845,1.0,9.999999747378752e-05
0.00013371564273256809,1.0,9.999999747378752e-05
0.00013363694597501308,1.0,9.999999747378752e-05
0.0001335427659796551,1.0,9.999999747378752e-05
0.0001334616681560874,1.0,9.999999747378752e-05
0.00013337700511328876,1.0,9.999999747378752e-05
0.0001332947431365028,1.0,9.999999747378752e-05
0.00013320651487447321,1.0,9.999999747378752e-05
0.00013311946531757712,1.0,9.999999747378752e-05
0.000133033623569645,1.0,9.999999747378752e-05
0.0001329513470409438,1.0,9.999999747378752e-05
0.00013286550529301167,1.0,9.999999747378752e-05
0.00013278203550726175,1.0,9.999999747378752e-05
0.00013269974442664534,1.0,9.999999747378752e-05
0.00013261630374472588,1.0,9.999999747378752e-05
0.00013253283395897597,1.0,9.999999747378752e-05
0.00013243744615465403,1.0,9.999999747378752e-05
0.0001323575561400503,1.0,9.999999747378752e-05
0.00013226931332610548,1.0,9.999999747378752e-05
0.0001321918098255992,1.0,9.999999747378752e-05
0.00013210001634433866,1.0,9.999999747378752e-05
0.00013201891852077097,1.0,9.999999747378752e-05
0.00013193902850616723,1.0,9.999999747378752e-05
0.00013185199350118637,1.0,9.999999747378752e-05
0.0001317649584962055,1.0,9.999999747378752e-05
0.00013168506848160177,1.0,9.999999747378752e-05
0.0001316027919529006,1.0,9.999999747378752e-05
0.0001315097906626761,1.0,9.999999747378752e-05
0.00013142512761987746,1.0,9.999999747378752e-05
0.00013133689935784787,1.0,9.999999747378752e-05
0.00013126058911439031,1.0,9.999999747378752e-05
0.00013116878108121455,1.0,9.999999747378752e-05
0.00013108650455251336,1.0,9.999999747378752e-05
0.00013100303476676345,1.0,9.999999747378752e-05
0.0001309159997617826,1.0,9.999999747378752e-05
0.00013082656369078904,1.0,9.999999747378752e-05
0.00013074786693323404,1.0,9.999999747378752e-05
0.00013066560495644808,1.0,9.999999747378752e-05
0.0001305821497226134,1.0,9.999999747378752e-05
0.0001304951001657173,1.0,9.999999747378752e-05
0.00013040447083767503,1.0,9.999999747378752e-05
0.00013032220886088908,1.0,9.999999747378752e-05
0.0001302387536270544,1.0,9.999999747378752e-05
0.00013015051081310958,1.0,9.999999747378752e-05
0.0001300670555792749,1.0,9.999999747378752e-05
0.00012998476449865848,1.0,9.999999747378752e-05
0.00012989892275072634,1.0,9.999999747378752e-05
0.0001298094866797328,1.0,9.999999747378752e-05
0.00012972603144589812,1.0,9.999999747378752e-05
0.00012964136840309948,1.0,9.999999747378752e-05
0.00012956387945450842,1.0,9.999999747378752e-05
0.00012946967035531998,1.0,9.999999747378752e-05
0.00012938978034071624,1.0,9.999999747378752e-05
0.00012929918011650443,1.0,9.999999747378752e-05
0.00012922404857818037,1.0,9.999999747378752e-05
0.00012913820683024824,1.0,9.999999747378752e-05
0.0001290535437874496,1.0,9.999999747378752e-05
0.00012896292901132256,1.0,9.999999747378752e-05
0.0001288818457396701,1.0,9.999999747378752e-05
0.00012880076246801764,1.0,9.999999747378752e-05
0.00012871372746303678,1.0,9.999999747378752e-05
0.00012862906442023814,1.0,9.999999747378752e-05
0.0001285384496441111,1.0,9.999999747378752e-05
0.00012844902812503278,1.0,9.999999747378752e-05
0.0001283715246245265,1.0,9.999999747378752e-05
0.00012827971659135073,1.0,9.999999747378752e-05
0.00012820339179597795,1.0,9.999999747378752e-05
0.00012811039050575346,1.0,9.999999747378752e-05
0.00012803050049114972,1.0,9.999999747378752e-05
0.0001279446587432176,1.0,9.999999747378752e-05
0.00012786596198566258,1.0,9.999999747378752e-05
0.00012778249219991267,1.0,9.999999747378752e-05
0.00012769665045198053,1.0,9.999999747378752e-05
0.000127607214380987,1.0,9.999999747378752e-05
0.0001275297108804807,1.0,9.999999747378752e-05
0.00012743791739922017,1.0,9.999999747378752e-05
0.00012735444761347026,1.0,9.999999747378752e-05
0.00012727099237963557,1.0,9.999999747378752e-05
0.00012718752259388566,1.0,9.999999747378752e-05
0.00012709927977994084,1.0,9.999999747378752e-05
0.00012701940431725234,1.0,9.999999747378752e-05
0.00012693235476035625,1.0,9.999999747378752e-05
0.00012684888497460634,1.0,9.999999747378752e-05
0.00012676662299782038,1.0,9.999999747378752e-05
0.00012667958799283952,1.0,9.999999747378752e-05
0.0001265949395019561,1.0,9.999999747378752e-05
0.00012651982251554728,1.0,9.999999747378752e-05
0.00012642203364521265,1.0,9.999999747378752e-05
0.00012634214363060892,1.0,9.999999747378752e-05
0.00012625868839677423,1.0,9.999999747378752e-05
0.00012617401080206037,1.0,9.999999747378752e-05
0.000126085797091946,1.0,9.999999747378752e-05
0.00012600472837220877,1.0,9.999999747378752e-05
0.0001259224518435076,1.0,9.999999747378752e-05
0.00012584016076289117,1.0,9.999999747378752e-05
0.00012574836728163064,1.0,9.999999747378752e-05
0.00012566967052407563,1.0,9.999999747378752e-05
0.00012557786249089986,1.0,9.999999747378752e-05
0.00012549916573334485,1.0,9.999999747378752e-05
0.0001254133094334975,1.0,9.999999747378752e-05
0.00012532627442851663,1.0,9.999999747378752e-05
0.00012524996418505907,1.0,9.999999747378752e-05
0.00012515696289483458,1.0,9.999999747378752e-05
0.0001250794593943283,1.0,9.999999747378752e-05
0.00012499479635152966,1.0,9.999999747378752e-05
0.00012491014786064625,1.0,9.999999747378752e-05
