loss,accuracy,lr
0.00020798570767510682,1.0,0.0005000000237487257
0.0002073136274702847,1.0,0.0005000000237487257
0.00020664866315200925,1.0,0.0005000000237487257
0.00020598374248947948,1.0,0.0005000000237487257
0.00020530684560071677,1.0,0.0005000000237487257
0.00020465144189074636,1.0,0.0005000000237487257
0.00020398410561028868,1.0,0.0005000000237487257
0.00020333346037659794,1.0,0.0005000000237487257
0.0002026684960583225,1.0,0.0005000000237487257
0.00020202976884320378,1.0,0.0005000000237487257
0.0002013767370954156,1.0,0.0005000000237487257
0.00020073562336619943,1.0,0.0005000000237487257
0.00020008973660878837,1.0,0.0005000000237487257
0.0001994438498513773,1.0,0.0005000000237487257
0.00019881226762663573,1.0,0.0005000000237487257
0.00019818067084997892,1.0,0.0005000000237487257
0.0001975514751393348,1.0,0.0005000000237487257
0.00019691746274475008,1.0,0.0005000000237487257
0.00019629541202448308,1.0,0.0005000000237487257
0.00019566621631383896,1.0,0.0005000000237487257
0.00019504416559357196,1.0,0.0005000000237487257
0.00019441732729319483,1.0,0.0005000000237487257
0.00019379766308702528,1.0,0.0005000000237487257
0.0001931994193000719,1.0,0.0005000000237487257
0.00019258212705608457,1.0,0.0005000000237487257
0.00019197915389668196,1.0,0.0005000000237487257
0.00019136662012897432,1.0,0.0005000000237487257
0.00019075169984716922,1.0,0.0005000000237487257
0.00019017014710698277,1.0,0.0005000000237487257
0.00018956715939566493,1.0,0.0005000000237487257
0.00018895936955232173,1.0,0.0005000000237487257
0.00018836829985957593,1.0,0.0005000000237487257
0.00018777723016683012,1.0,0.0005000000237487257
0.00018718850333243608,1.0,0.0005000000237487257
0.0001865879021352157,1.0,0.0005000000237487257
0.00018601347983349115,1.0,0.0005000000237487257
0.00018543910118751228,1.0,0.0005000000237487257
0.00018485277541913092,1.0,0.0005000000237487257
0.0001842735946411267,1.0,0.0002500000118743628
0.00018398997781332582,1.0,0.0002500000118743628
0.00018370158795733005,1.0,0.0002500000118743628
0.00018341318354941905,1.0,0.0002500000118743628
0.00018312718020752072,1.0,0.0002500000118743628
0.00018283403187524527,1.0,0.0002500000118743628
0.00018255514441989362,1.0,0.0002500000118743628
0.00018226198153570294,1.0,0.0002500000118743628
0.00018198313773609698,1.0,0.0002500000118743628
0.0001817018783185631,1.0,0.0002500000118743628
0.00018140872998628765,1.0,0.0002500000118743628
0.00018112508405465633,1.0,0.0002500000118743628
0.00018083669419866055,1.0,0.0002500000118743628
0.00018056496628560126,1.0,0.0002500000118743628
0.00018027896294370294,1.0,0.0002500000118743628
0.00017999297415371984,1.0,0.0002500000118743628
0.00017971411580219865,1.0,0.0002500000118743628
0.00017943046987056732,1.0,0.0002500000118743628
0.00017915398348122835,1.0,0.0002500000118743628
0.00017887752619571984,1.0,0.0002500000118743628
0.00017859386571217328,1.0,0.0002500000118743628
0.00017831026343628764,1.0,0.0002500000118743628
0.00017803140508476645,1.0,0.0002500000118743628
0.00017773824220057577,1.0,0.0002500000118743628
0.00017746412777341902,1.0,0.0002500000118743628
0.00017718526942189783,1.0,0.0002500000118743628
0.00017689925152808428,1.0,0.0002500000118743628
0.00017662039317656308,1.0,0.0002500000118743628
0.00017634389223530889,1.0,0.0002500000118743628
0.00017606266192160547,1.0,0.0002500000118743628
0.00017578619008418173,1.0,0.0002500000118743628
0.00017550017219036818,1.0,0.0002500000118743628
0.00017522129928693175,1.0,0.0002500000118743628
0.00017494721396360546,1.0,0.0002500000118743628
0.0001746659545460716,1.0,0.0002500000118743628
0.00017439662769902498,1.0,0.0002500000118743628
0.00017411299631930888,1.0,0.0002500000118743628
0.00017383413796778768,1.0,0.0002500000118743628
0.00017355763702653348,1.0,0.0002500000118743628
0.0001732811942929402,1.0,0.0002500000118743628
0.00017300707986578345,1.0,0.0002500000118743628
0.0001727353665046394,1.0,0.0002500000118743628
0.00017244694754481316,1.0,0.0002500000118743628
0.00017218239372596145,1.0,0.0002500000118743628
0.0001719130523269996,1.0,0.0002500000118743628
0.00017163417942356318,1.0,0.0002500000118743628
0.00017136010865215212,1.0,0.0002500000118743628
0.00017107406165450811,1.0,0.0002500000118743628
0.0001708190538920462,1.0,0.0002500000118743628
0.00017054019554052502,1.0,0.0002500000118743628
0.0001702636800473556,1.0,0.0001250000059371814
0.0001701183064142242,1.0,0.0001250000059371814
0.0001699848216958344,1.0,0.0001250000059371814
0.00016985135152935982,1.0,0.0001250000059371814
0.00016972025332506746,1.0,0.0001250000059371814
0.00016958439664449543,1.0,0.0001250000059371814
0.0001694342354312539,1.0,0.0001250000059371814
0.00016930792480707169,1.0,0.0001250000059371814
0.00016917446919251233,1.0,0.0001250000059371814
0.0001690338394837454,1.0,0.0001250000059371814
0.0001688955962890759,1.0,0.0001250000059371814
0.00016875493747647852,1.0,0.0001250000059371814
0.00016861433687154204,1.0,0.0001250000059371814
0.00016848562518134713,1.0,0.0001250000059371814
0.00016834738198667765,1.0,0.0001250000059371814
0.0001682162837823853,1.0,0.0001250000059371814
